R00077	[Phosphorylase a] phosphohydrolase;///[glycogen phosphorylase] phosphohydrolase	Phosphorylase a + 4 H2O <=> 2 Phosphorylase b + 4 Orthophosphate	C02307 + 4 C00001 <=> 2 C02308 + 4 C00009	3.1.3.17		RP05676  C00001_C00009 leave					
R00078	Fe(II):oxygen oxidoreductase;///Fe2+:oxygen oxidoreductase	Oxygen + 4 Fe2+ + 4 H+ <=> 4 Fe3+ + 2 H2O	C00007 + 4 C14818 + 4 C00080 <=> 4 C14819 + 2 C00001	1.16.3.1		RP00013  C00001_C00007 cofac///RP10259  C14818_C14819 main [RC:RC02758]	rn00860: Porphyrin and chlorophyll metabolism	bacterioferritin [EC:1.16.3.1]///ceruloplasmin [EC:1.16.3.1]///hephaestin [EC:1.16.3.1]///frataxin [EC:1.16.3.1]			
R00080	Catechol:oxygen oxidoreductase (dimerizing)	4 Catechol + 3 Oxygen <=> 6 H2O + 2 Dibenzo[1,4]dioxin-2,3-dione	4 C00090 + 3 C00007 <=> 6 C00001 + 2 C03861	1.1.3.14///1.10.3.1	multi-step reaction///intermediate (ec 1.10.3.1, [CPD:C02351], see R00058)	RP00013  C00001_C00007 cofac///RP03385  C00090_C03861 main [RC:RC00993]///RP13503  C00090_C03861 main [RC:RC02318]					
R00081	Ferrocytochrome-c:oxygen oxidoreductase	Oxygen + 4 Ferrocytochrome c + 4 H+ <=> 4 Ferricytochrome c + 2 H2O	C00007 + 4 C00126 + 4 C00080 <=> 4 C00125 + 2 C00001	1.7.2.1///1.9.3.1		RP00013  C00001_C00007 cofac///RP00038  C00125_C00126 main [RC:RC00016]		cytochrome c oxidase subunit I [EC:1.9.3.1]///cytochrome c oxidase subunit II [EC:1.9.3.1]///cytochrome c oxidase subunit III [EC:1.9.3.1]			
R00082	Ferrocytochrome c2:oxygen oxidoreductase	Oxygen + 4 Ferrocytochrome c2 <=> 4 Ferricytochrome c2 + 2 H2O	C00007 + 4 C01000 <=> 4 C00997 + 2 C00001	1.7.2.1///1.9.3.1		RP00013  C00001_C00007 cofac					
R00083	Benzenediol:oxygen oxidoreductase	Oxygen + 4 Benzenediol <=> 4 Semiquinone + 2 H2O	C00007 + 4 C01785 <=> 4 C05309 + 2 C00001	1.10.3.2	general reaction	RP00013  C00001_C00007 cofac					
R00084	porphobilinogen:(4-[2-carboxyethyl]-3-[carboxymethyl]pyrrol-2-yl)methyltransferase (hydrolysing);///porphobilinogen ammonia-lyase (polymerizing)	4 Porphobilinogen + H2O <=> Hydroxymethylbilane + 4 Ammonia	4 C00931 + C00001 <=> C01024 + 4 C00014	2.5.1.61	multi-step reaction	RP02810  C00001_C01024 leave///RP03398  C00931_C01024 trans///RP07589  C00014_C00931 leave///RP13500  C00931_C01024 trans///RP13501  C00931_C01024 trans///RP13502  C00931_C01024 main [RC:RC02317]	rn00860: Porphyrin and chlorophyll metabolism///rn01100: Metabolic pathways///rn01110: Biosynthesis of secondary metabolites	hydroxymethylbilane synthase [EC:2.5.1.61]	Heme biosynthesis, glutamate => protoheme/siroheme		
R00085	ATP diphosphohydrolase (phosphate-forming)	ATP + 2 H2O <=> AMP + 2 Orthophosphate	C00002 + 2 C00001 <=> C00020 + 2 C00009	3.6.1.5	possibly two-step reaction (see R00086+R00122)	RP00010  C00002_C00009 leave///RP05676  C00001_C00009 leave///RP12346  C00002_C00020 main [RC:RC00002]///RP12391  C00002_C00009 leave					
R00086	ATP phosphohydrolase	ATP + H2O <=> ADP + Orthophosphate	C00002 + C00001 <=> C00008 + C00009	3.6.1.3///3.6.1.5///3.6.1.8///3.6.1.15///3.6.3.1///3.6.3.2///3.6.3.3///3.6.3.4///3.6.3.5///3.6.3.6///3.6.3.7///3.6.3.8///3.6.3.9///3.6.3.10///3.6.3.11///3.6.3.12///3.6.3.14///3.6.3.15///3.6.3.16///3.6.3.17///3.6.3.18///3.6.3.19///3.6.3.20///3.6.3.21///3.6.3.22///3.6.3.23///3.6.3.24///3.6.3.25///3.6.3.26///3.6.3.27///3.6.3.28///3.6.3.29///3.6.3.30///3.6.3.31///3.6.3.32///3.6.3.33///3.6.3.34///3.6.3.35///3.6.3.36///3.6.3.37///3.6.3.38///3.6.3.39///3.6.3.40///3.6.3.41///3.6.3.42///3.6.3.43///3.6.3.44///3.6.3.46///3.6.3.47///3.6.3.48///3.6.3.49///3.6.3.50///3.6.3.51///3.6.3.52///3.6.3.53///3.6.3.54///3.6.4.1///3.6.4.2///3.6.4.3///3.6.4.4///3.6.4.5///3.6.4.6///3.6.4.7///3.6.4.8///3.6.4.9///3.6.4.10///3.6.4.11///3.6.4.12///3.6.4.13		RP00003  C00002_C00008 main [RC:RC00002]///RP00010  C00002_C00009 leave///RP05676  C00001_C00009 leave	rn00230: Purine metabolism	adenosinetriphosphatase [EC:3.6.1.3]///apyrase [EC:3.6.1.5]///Cu2+-exporting ATPase [EC:3.6.3.4]///ATP diphosphatase [EC:3.6.1.8]///nucleoside-triphosphatase [EC:3.6.1.15]///apyrase [EC:3.6.1.5]///golgi apyrase [EC:3.6.1.5]///Cu+-exporting ATPase [EC:3.6.3.54]			
R00087	ATP diphosphohydrolase (diphosphate-forming);///ATP pyrophosphohydrolase	ATP + H2O <=> AMP + Diphosphate	C00002 + C00001 <=> C00020 + C00013	3.6.1.8		RP00009  C00002_C00013 leave///RP05686  C00001_C00013 leave///RP12346  C00002_C00020 main [RC:RC00002]	rn00230: Purine metabolism	ATP diphosphatase [EC:3.6.1.8]			
R00088	ATP aminohydrolase	ATP + H2O <=> ITP + Ammonia	C00002 + C00001 <=> C00081 + C00014	3.5.4.18		RP03415  C00002_C00081 main [RC:RC00477]///RP05953  C00001_C00081 leave///RP07598  C00002_C00014 leave					
R00089	ATP diphosphate-lyase (cyclizing; 3',5'-cyclic-AMP-forming)	ATP <=> 3',5'-Cyclic AMP + Diphosphate	C00002 <=> C00575 + C00013	4.6.1.1		RP00009  C00002_C00013 leave///RP03430  C00002_C00575 main [RC:RC00295]	rn00230: Purine metabolism	adenylate cyclase [EC:4.6.1.1]///adenylate cyclase, class 1 [EC:4.6.1.1]///adenylate cyclase, class 2 [EC:4.6.1.1]///adenylate cyclase 1 [EC:4.6.1.1]///adenylate cyclase 2 [EC:4.6.1.1]///adenylate cyclase 3 [EC:4.6.1.1]///adenylate cyclase 4 [EC:4.6.1.1]///adenylate cyclase 5 [EC:4.6.1.1]///adenylate cyclase 6 [EC:4.6.1.1]///adenylate cyclase 7 [EC:4.6.1.1]///adenylate cyclase 8 [EC:4.6.1.1]///adenylate cyclase 9 [EC:4.6.1.1]///anthrax edema toxin adenylate cyclase [EC:4.6.1.1]///adenylate cyclase 10 [EC:4.6.1.1]			
R00090	NADH:hydrogen-peroxide oxidoreductase	Hydrogen peroxide + NADH + H+ <=> NAD+ + 2 H2O	C00027 + C00004 + C00080 <=> C00003 + 2 C00001	1.11.1.1		RP00002  C00003_C00004 main [RC:RC00001]///RP00130  C00001_C00027 cofac					
R00091	CoA:NAD+ oxidoreductase	NAD+ + 2 CoA <=> CoA-disulfide + NADH + H+	C00003 + 2 C00010 <=> C02015 + C00004 + C00080		NADP+ (see R07175)	RP00002  C00003_C00004 cofac [RC:RC00001]///RP03466  C00010_C02015 main [RC:RC00011]					
R00092	Fe2+:NAD+ oxidoreductase;///NADH:Fe3+ oxidoreductase	NAD+ + 2 Fe2+ <=> NADH + H+ + 2 Fe3+	C00003 + 2 C14818 <=> C00004 + C00080 + 2 C14819	1.16.1.7		RP00002  C00003_C00004 cofac [RC:RC00001]///RP10259  C14818_C14819 leave [RC:RC02758]					
R00093	L-glutamate:NAD+ oxidoreductase (transaminating)	2 L-Glutamate + NAD+ <=> L-Glutamine + 2-Oxoglutarate + NADH + H+	2 C00025 + C00003 <=> C00064 + C00026 + C00004 + C00080	1.4.1.14		RP00002  C00003_C00004 cofac [RC:RC00001]///RP00014  C00025_C00026 main [RC:RC00006]///RP00024  C00025_C00064 main [RC:RC00010]///RP06393  C00025_C00064 trans///RP13496  C00025_C00026 trans	rn00250: Alanine, aspartate and glutamate metabolism///rn00910: Nitrogen metabolism///rn01100: Metabolic pathways///rn01110: Biosynthesis of secondary metabolites///rn01120: Microbial metabolism in diverse environments///rn01130: Biosynthesis of antibiotics	glutamate synthase (NADPH/NADH) [EC:1.4.1.13 1.4.1.14]///glutamate synthase (NADPH/NADH) large chain [EC:1.4.1.13 1.4.1.14]///glutamate synthase (NADPH/NADH) small chain [EC:1.4.1.13 1.4.1.14]			
R00094	glutathione:NAD+ oxidoreductase	2 Glutathione + NAD+ <=> Glutathione disulfide + NADH + H+	2 C00051 + C00003 <=> C00127 + C00004 + C00080	1.8.1.7	NADP+ (see R00115)	RP00002  C00003_C00004 cofac [RC:RC00001]///RP00025  C00051_C00127 main [RC:RC00011]		glutathione reductase (NADPH) [EC:1.8.1.7]			
R00095	NADH:monodehydroascorbate oxidoreductase	NAD+ + 2 Ascorbate <=> NADH + 2 Monodehydroascorbate + H+	C00003 + 2 C00072 <=> C00004 + 2 C01041 + C00080	1.6.5.4		RP00002  C00003_C00004 cofac [RC:RC00001]	rn00053: Ascorbate and aldarate metabolism///rn01100: Metabolic pathways	monodehydroascorbate reductase (NADH) [EC:1.6.5.4]			
R00097	NADH:cob(III)alamine oxidoreductase	NAD+ + 2 Cob(II)alamin + 2 H2O + H+ <=> NADH + 2 Aquacob(III)alamin	C00003 + 2 C00541 + 2 C00001 + C00080 <=> C00004 + 2 C00992	1.16.1.3		RP00002  C00003_C00004 cofac [RC:RC00001]///RP00617  C00541_C00992 main [RC:RC00220]	rn00860: Porphyrin and chlorophyll metabolism	aquacobalamin reductase / NAD(P)H-flavin reductase [EC:1.16.1.3 1.5.1.41]			
R00099	cob(I)alamin:NAD+ oxidoreductase;///NADH:cob(II)alamin oxidoreductase	NAD+ + 2 Cob(I)alamin <=> NADH + H+ + 2 Cob(II)alamin	C00003 + 2 C00853 <=> C00004 + C00080 + 2 C00541	1.16.1.4		RP00002  C00003_C00004 cofac [RC:RC00001]///RP03480  C00541_C00853 main [RC:RC01010]	rn00860: Porphyrin and chlorophyll metabolism				
R00100	NADH:ferricytochrome-b5 oxidoreductase	NADH + 2 Ferricytochrome b5 <=> NAD+ + 2 Ferrocytochrome b5 + H+	C00004 + 2 C00996 <=> C00003 + 2 C00999 + C00080	1.6.2.2		RP00002  C00003_C00004 cofac [RC:RC00001]	rn00520: Amino sugar and nucleotide sugar metabolism	cytochrome-b5 reductase [EC:1.6.2.2]			
R00101	NADH:ferrileghemoglobin oxidoreductase	NADH + 2 Ferrileghemoglobin <=> NAD+ + 2 Ferroleghemoglobin + H+	C00004 + 2 C02683 <=> C00003 + 2 C02685 + C00080	1.6.2.6	NADPH (see R00109)	RP00002  C00003_C00004 cofac [RC:RC00001]					
R00102	NAD+ glycohydrolase	NAD+ + H2O <=> Nicotinamide + ADP-ribose	C00003 + C00001 <=> C00153 + C00301	3.2.2.5///3.2.2.6///3.5.1.-		RP00082  C00003_C00153 main [RC:RC00033]///RP03485  C00003_C00301 main [RC:RC00485]///RP05960  C00001_C00301 leave	rn00760: Nicotinate and nicotinamide metabolism///rn01100: Metabolic pathways	ADP-ribosyl cyclase 1 [EC:3.2.2.6 2.4.99.20]///NAD-dependent histone deacetylase SIR2 [EC:3.5.1.-]///ADP-ribosyl cyclase 2 [EC:3.2.2.6 2.4.99.20]///NAD+ glycohydrolase [EC:3.2.2.5]			
R00103	NAD+ phosphohydrolase	NAD+ + H2O <=> AMP + Nicotinamide D-ribonucleotide	C00003 + C00001 <=> C00020 + C00455	3.6.1.9///3.6.1.22		RP00641  C00003_C00455 main [RC:RC00002]///RP03498  C00003_C00020 main [RC:RC00002]///RP05688  C00001_C00020 leave	rn00760: Nicotinate and nicotinamide metabolism	ectonucleotide pyrophosphatase/phosphodiesterase family member 1/3 [EC:3.1.4.1 3.6.1.9]///NAD+ diphosphatase [EC:3.6.1.22]			
R00104	ATP:NAD+ 2'-phosphotransferase	ATP + NAD+ <=> ADP + NADP+	C00002 + C00003 <=> C00008 + C00006	2.7.1.23		RP00003  C00002_C00008 main [RC:RC00002]///RP00645  C00003_C00006 main [RC:RC00078]///RP07620  C00002_C00006 trans	rn00760: Nicotinate and nicotinamide metabolism///rn01100: Metabolic pathways	NAD+ kinase [EC:2.7.1.23]			
R00105	ATP:NADH 2'-phosphotransferase	ATP + NADH <=> ADP + NADPH	C00002 + C00004 <=> C00008 + C00005	2.7.1.86		RP00003  C00002_C00008 main [RC:RC00002]///RP03500  C00004_C00005 main [RC:RC00078]///RP07628  C00002_C00005 trans					
R00106	NADPH:ferricytochrome oxidoreductase	NADPH + 2 Ferricytochrome <=> NADP+ + 2 Ferrocytochrome + H+	C00005 + 2 C00923 <=> C00006 + 2 C00924 + C00080	1.6.2.4		RP00001  C00005_C00006 cofac [RC:RC00001]					
R00107	cob(II)alamin:NADP+ oxidoreductase;///NADPH:aquacob(III)alamin oxidoreductase	NADPH + 2 Aquacob(III)alamin <=> NADP+ + 2 Cob(II)alamin + 2 H2O + H+	C00005 + 2 C00992 <=> C00006 + 2 C00541 + 2 C00001 + C00080	1.16.1.5		RP00001  C00005_C00006 cofac [RC:RC00001]///RP00617  C00541_C00992 main [RC:RC00220]	rn00860: Porphyrin and chlorophyll metabolism				
R00108	NADPH:ferricytochrome-c2 oxidoreductase	NADPH + 2 Ferricytochrome c2 <=> NADP+ + 2 Ferrocytochrome c2 + H+	C00005 + 2 C00997 <=> C00006 + 2 C01000 + C00080	1.6.2.5		RP00001  C00005_C00006 cofac [RC:RC00001]					
R00109	NADPH:ferrileghemoglobin oxidoreductase	NADPH + 2 Ferrileghemoglobin <=> NADP+ + 2 Ferroleghemoglobin + H+	C00005 + 2 C02683 <=> C00006 + 2 C02685 + C00080	1.6.2.6	NADH (see R00101)	RP00001  C00005_C00006 cofac [RC:RC00001]					
R00111	N-(omega)-Hydroxyarginine,NADPH:oxygen oxidoreductase (nitric-oxide-forming)	NADPH + 2 N(omega)-Hydroxyarginine + 2 Oxygen + H+ <=> NADP+ + 2 Nitric oxide + 2 L-Citrulline + 2 H2O	C00005 + 2 C05933 + 2 C00007 + C00080 <=> C00006 + 2 C00533 + 2 C00327 + 2 C00001	1.14.13.39///1.14.13.165	the latter part of multi-step reaction (see R00557, R00558+R00111)///following after R00558///NADH (see R10108)	RP00001  C00005_C00006 cofac [RC:RC00001]///RP00013  C00001_C00007 leave///RP03609  C00327_C05933 main [RC:RC01044]///RP05964  C00007_C00327 leave///RP07630  C00533_C05933 main [RC:RC02757]	rn00330: Arginine and proline metabolism	nitric-oxide synthase, bacterial [EC:1.14.13.165]///nitric-oxide synthase, brain [EC:1.14.13.39]///nitric-oxide synthase, inducible [EC:1.14.13.39]///nitric-oxide synthase, endothelial [EC:1.14.13.39]///nitric-oxide synthase, invertebrate [EC:1.14.13.39]///nitric-oxide synthase, plant [EC:1.14.13.39]			
R00112	NADPH:NAD+ oxidoreductase	NADPH + NAD+ <=> NADP+ + NADH	C00005 + C00003 <=> C00006 + C00004	1.6.1.1///1.6.1.2///1.6.1.3	specific for the B-faces of both NADP+ and NAD+ (ec 1.6.1.1)///specific for the B-face of NADP+ and the A-face of NAD+ (ec 1.6.1.2)	RP00001  C00005_C00006 main [RC:RC00001]///RP00002  C00003_C00004 cofac [RC:RC00001]	rn00760: Nicotinate and nicotinamide metabolism///rn01100: Metabolic pathways	NAD(P) transhydrogenase [EC:1.6.1.1]///NAD(P) transhydrogenase [EC:1.6.1.2]///NAD(P) transhydrogenase subunit alpha [EC:1.6.1.2]///NAD(P) transhydrogenase subunit beta [EC:1.6.1.2]			
R00113	NADPH:hydrogen-peroxide oxidoreductase	Hydrogen peroxide + NADPH + H+ <=> NADP+ + 2 H2O	C00027 + C00005 + C00080 <=> C00006 + 2 C00001	1.11.1.2		RP00001  C00005_C00006 cofac [RC:RC00001]///RP00130  C00001_C00027 leave					
R00114	L-Glutamate:NADP+ oxidoreductase (transaminating)	2 L-Glutamate + NADP+ <=> L-Glutamine + 2-Oxoglutarate + NADPH + H+	2 C00025 + C00006 <=> C00064 + C00026 + C00005 + C00080	1.4.1.13	two-step reaction (see R00256+R00248)	RP00001  C00005_C00006 cofac [RC:RC00001]///RP00014  C00025_C00026 main [RC:RC00006]///RP00024  C00025_C00064 main [RC:RC00010]///RP06393  C00025_C00064 trans///RP13496  C00025_C00026 trans	rn00250: Alanine, aspartate and glutamate metabolism///rn00910: Nitrogen metabolism///rn01100: Metabolic pathways///rn01110: Biosynthesis of secondary metabolites///rn01120: Microbial metabolism in diverse environments///rn01130: Biosynthesis of antibiotics///rn01230: Biosynthesis of amino acids	glutamate synthase (NADPH/NADH) [EC:1.4.1.13 1.4.1.14]///glutamate synthase (NADPH/NADH) large chain [EC:1.4.1.13 1.4.1.14]///glutamate synthase (NADPH/NADH) small chain [EC:1.4.1.13 1.4.1.14]			
R00115	glutathione:NADP+ oxidoreductase	2 Glutathione + NADP+ <=> Glutathione disulfide + NADPH + H+	2 C00051 + C00006 <=> C00127 + C00005 + C00080	1.8.1.7		RP00001  C00005_C00006 cofac [RC:RC00001]///RP00025  C00051_C00127 main [RC:RC00011]	rn00480: Glutathione metabolism	glutathione reductase (NADPH) [EC:1.8.1.7]			
R00118	NADP+ 2'-phosphohydrolase	NADP+ + H2O <=> Orthophosphate + NAD+	C00006 + C00001 <=> C00009 + C00003	3.1.3.-		RP00645  C00003_C00006 main [RC:RC00078]///RP03619  C00006_C00009 main [RC:RC00005]///RP05676  C00001_C00009 leave	rn00760: Nicotinate and nicotinamide metabolism				
R00119	NADP+:nicotinate ADP-ribosyltransferase	NADP+ + Nicotinate <=> Nicotinamide + Nicotinic acid adenine dinucleotide phosphate	C00006 + C00253 <=> C00153 + C13051	2.4.99.20		RP03626  C00006_C00153 main [RC:RC00033]///RP16668  C00253_C13051 main [RC:RC00033]///RP16669  C00006_C13051 trans	rn00760: Nicotinate and nicotinamide metabolism	ADP-ribosyl cyclase 1 [EC:3.2.2.6 2.4.99.20]///ADP-ribosyl cyclase 2 [EC:3.2.2.6 2.4.99.20]			
R00120	glutathione:oxygen oxidoreductase	Oxygen + 2 Glutathione <=> Glutathione disulfide + Hydrogen peroxide	C00007 + 2 C00051 <=> C00127 + C00027	1.8.3.3		RP00006  C00007_C00027 cofac [RC:RC02755]///RP00025  C00051_C00127 main [RC:RC00011]	rn00480: Glutathione metabolism				
R00122	ADP phosphohydrolase	ADP + H2O <=> AMP + Orthophosphate	C00008 + C00001 <=> C00020 + C00009	3.6.1.5		RP00056  C00008_C00020 main [RC:RC00002]///RP05676  C00001_C00009 leave///RP13357  C00008_C00009 leave	rn00230: Purine metabolism	apyrase [EC:3.6.1.5]///apyrase [EC:3.6.1.5]///golgi apyrase [EC:3.6.1.5]			
R00123	ADP aminohydrolase	ADP + H2O <=> IDP + Ammonia	C00008 + C00001 <=> C00104 + C00014	3.5.4.7		RP03639  C00008_C00104 main [RC:RC00477]///RP05976  C00001_C00104 leave///RP07653  C00008_C00014 leave					
R00124	ATP:ADP phosphatransferase	ATP + ADP <=> ADP + ATP	C00002 + C00008 <=> C00008 + C00002	2.7.4.6		RP00003  C00002_C00008 main [RC:RC00002]///RP07658  C00002_C00002 trans	rn00230: Purine metabolism///rn01100: Metabolic pathways///rn01110: Biosynthesis of secondary metabolites///rn01130: Biosynthesis of antibiotics	nucleoside-diphosphate kinase [EC:2.7.4.6]///adenylate/nucleoside-diphosphate kinase [EC:2.7.4.3 2.7.4.6]	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP		
R00125	P1,P4-bis(5'-adenosyl)-tetraphosphate nucleotidebisphosphohydrolase	P1,P4-Bis(5'-adenosyl)tetraphosphate + H2O <=> 2 ADP	C01260 + C00001 <=> 2 C00008	3.6.1.41		RP03640  C00008_C01260 main [RC:RC00002]///RP05792  C00001_C00008 leave	rn00230: Purine metabolism	bis(5'-nucleosyl)-tetraphosphatase (symmetrical) [EC:3.6.1.41]			
R00126	ADP:ATP adenylyltransferase	ADP + ATP <=> Orthophosphate + P1,P4-Bis(5'-adenosyl)tetraphosphate	C00008 + C00002 <=> C00009 + C01260	2.7.7.53		RP00220  C00002_C01260 main [RC:RC00002]///RP00658  C00008_C00009 leave///RP07705  C00008_C01260 main [RC:RC02753]	rn00230: Purine metabolism	ATP adenylyltransferase [EC:2.7.7.53]			
R00127	ATP:AMP phosphotransferase	ATP + AMP <=> 2 ADP	C00002 + C00020 <=> 2 C00008	2.7.4.3		RP00003  C00002_C00008 main [RC:RC00002]///RP00056  C00008_C00020 main [RC:RC00002]///RP12254  C00002_C00008 trans	rn00230: Purine metabolism///rn01100: Metabolic pathways///rn01110: Biosynthesis of secondary metabolites///rn01130: Biosynthesis of antibiotics	adenylate kinase [EC:2.7.4.3]///adenylate kinase [EC:2.7.4.3]///adenylate/nucleoside-diphosphate kinase [EC:2.7.4.3 2.7.4.6]	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP		
R00128	Adenosine-tetraphosphate phosphohydrolase	Adenosine tetraphosphate + H2O <=> ATP + Orthophosphate	C03483 + C00001 <=> C00002 + C00009	3.6.1.14		RP03654  C00002_C03483 main [RC:RC00002]///RP05676  C00001_C00009 leave///RP07715  C00009_C03483 leave	rn00230: Purine metabolism				
R00129	(6S)-6beta-hydroxy-1,4,5,6-tetrahydronicotinamide-adenine dinucleotide hydro-lyase (ATP-hydrolysing, NADH-forming)	ATP + (6S)-6beta-Hydroxy-1,4,5,6-tetrahydronicotinamide-adenine dinucleotide <=> ADP + Orthophosphate + NADH	C00002 + C04856 <=> C00008 + C00009 + C00004	4.2.1.93		RP00003  C00002_C00008 ligase [RC:RC00002]///RP00010  C00002_C00009 ligase///RP03674  C00004_C04856 main [RC:RC01058]///RP13497  C00009_C04856 leave					
R00130	ATP:dephospho-CoA 3'-phosphotransferase	ATP + Dephospho-CoA <=> ADP + CoA	C00002 + C00882 <=> C00008 + C00010	2.7.1.24		RP00003  C00002_C00008 main [RC:RC00002]///RP03722  C00010_C00882 main [RC:RC00078]///RP07719  C00002_C00010 trans	rn00770: Pantothenate and CoA biosynthesis///rn01100: Metabolic pathways	dephospho-CoA kinase [EC:2.7.1.24]///phosphopantetheine adenylyltransferase / dephospho-CoA kinase [EC:2.7.7.3 2.7.1.24]	Coenzyme A biosynthesis, pantothenate => CoA		
R00131	Urea amidohydrolase	Urea + H2O <=> CO2 + 2 Ammonia	C00086 + C00001 <=> C00011 + 2 C00014	3.5.1.5		RP05682  C00001_C00011 leave///RP07735  C00011_C00086 main [RC:RC02806]///RP07747  C00014_C00086 main [RC:RC02798]	rn00220: Arginine biosynthesis///rn00230: Purine metabolism///rn00791: Atrazine degradation///rn01100: Metabolic pathways///rn01120: Microbial metabolism in diverse environments	urease [EC:3.5.1.5]///urease subunit alpha [EC:3.5.1.5]///urease subunit beta [EC:3.5.1.5]///urease subunit gamma [EC:3.5.1.5]///urease subunit gamma/beta [EC:3.5.1.5]			
R00132	carbonate hydro-lyase (carbon-dioxide-forming);///carbonic acid hydro-lyase	Carbonic acid <=> CO2 + H2O	C01353 <=> C00011 + C00001	4.2.1.1		RP05995  C00001_C01353 leave///RP07752  C00011_C01353 main [RC:RC02807]		carbonic anhydrase [EC:4.2.1.1]///carbonic anhydrase [EC:4.2.1.1]///carbonic anhydrase [EC:4.2.1.1]			
R00134	formate:NADP+ oxidoreductase	Formate + NADP+ <=> CO2 + NADPH + H+	C00058 + C00006 <=> C00011 + C00005 + C00080	1.2.1.43		RP00001  C00005_C00006 cofac [RC:RC00001]///RP03735  C00011_C00058 main [RC:RC02796]	rn00680: Methane metabolism///rn00720: Carbon fixation pathways in prokaryotes///rn01100: Metabolic pathways///rn01120: Microbial metabolism in diverse environments///rn01200: Carbon metabolism	formate dehydrogenase alpha subunit [EC:1.2.1.43]///formate dehydrogenase beta subunit [EC:1.2.1.43]	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)		
R00135		Peptide + H2O <=> L-Proline + Peptide	C00012 + C00001 <=> C00148 + C00012	3.4.11.5			rn00330: Arginine and proline metabolism	proline iminopeptidase [EC:3.4.11.5]///cytosol aminopeptidase [EC:3.4.11.1 3.4.11.5]			
R00137	ATP:nicotinamide-nucleotide adenylyltransferase	ATP + Nicotinamide D-ribonucleotide <=> Diphosphate + NAD+	C00002 + C00455 <=> C00013 + C00003	2.7.7.1///2.7.7.18		RP00009  C00002_C00013 leave///RP00641  C00003_C00455 main [RC:RC00002]///RP07836  C00002_C00003 trans	rn00760: Nicotinate and nicotinamide metabolism///rn01100: Metabolic pathways	nicotinamide-nucleotide adenylyltransferase [EC:2.7.7.1]///nicotinate-nucleotide adenylyltransferase [EC:2.7.7.18]///nicotinamide mononucleotide adenylyltransferase [EC:2.7.7.1 2.7.7.18]///HTH-type transcriptional regulator, transcriptional repressor of NAD biosynthesis genes [EC:2.7.7.1 2.7.1.22]///bifunctional NMN adenylyltransferase/nudix hydrolase [EC:2.7.7.1 3.6.1.-]			
